Recording_ID,Latitude,Longitude,bout_duration_ms,num_syllables,num_syllable_per_bout_duration_1_ms,largest_syllable_duration_ms,smallest_syllable_duration_ms,avg_syllable_duration_ms,num_unique_syllables,num_syllables_per_num_unique,avg_sylls_upper_freq_Hz,avg_sylls_lower_freq_Hz,max_sylls_freq_Hz,min_sylls_freq_Hz,overall_sylls_freq_range_Hz,largest_sylls_freq_range_Hz,smallest_sylls_freq_range_Hz,avg_sylls_freq_range_Hz,Species,Source
539961,19.5737,-101.1929,1416.507937,3,0.002117884,717.7777778,244.4444444,408.4656085,3,1,7908.77193,4097.660819,8510.526316,2063.157895,6490.350877,5802.631579,2450,3854.093567,Pipilo maculatus,XC
539961,19.5737,-101.1929,1431.428571,3,0.002095808,766.3492063,225.3968254,405.9259259,3,1,7149.415205,4341.22807,8682.45614,2063.157895,6662.280702,4513.157895,1676.315789,2851.169591,Pipilo maculatus,XC
540007,19.555,-101.1763,909.2063492,6,0.006599162,203.8095238,64.44444444,115.1322751,2,3,6132.163743,3725.146199,8553.508772,3094.736842,5501.754386,3051.754386,2278.070175,2450,Pipilo maculatus,XC
540007,19.555,-101.1763,737.4603175,5,0.006780026,194.9206349,57.77777778,105.2063492,3,1.666666667,6034.736842,3851.22807,8166.666667,3008.77193,5200.877193,2879.824561,1762.280702,2226.491228,Pipilo maculatus,XC
540013,47.6824,-122.2503,794.2857143,11,0.013848921,60.95238095,48.57142857,56.88311688,1,11,6478.628389,3528.4689,6576.315789,3309.649123,3309.649123,3309.649123,1031.578947,2993.141946,Pipilo maculatus,XC
540013,47.6824,-122.2503,781.5873016,12,0.015353371,112.0634921,47.93650794,58.33333333,2,6,6490.350877,3356.21345,6533.333333,3266.666667,3309.649123,3309.649123,3094.736842,3177.119883,Pipilo maculatus,XC
540263,45.5649,-122.6984,689.2063492,1,0.001450944,689.2063492,689.2063492,689.2063492,1,1,5630.701754,3223.684211,5630.701754,3223.684211,2450,2450,2450,2450,Pipilo maculatus,XC
540263,45.5649,-122.6984,606.984127,1,0.00164749,606.984127,606.984127,606.984127,1,1,5630.701754,3180.701754,5630.701754,3180.701754,2492.982456,2492.982456,2492.982456,2492.982456,Pipilo maculatus,XC
540267,45.5649,-122.6984,727.9365079,1,0.001373746,727.9365079,727.9365079,727.9365079,1,1,5630.701754,3223.684211,5630.701754,3223.684211,2450,2450,2450,2450,Pipilo maculatus,XC
540267,45.5649,-122.6984,791.7460317,1,0.001263031,791.7460317,791.7460317,791.7460317,1,1,5673.684211,3180.701754,5673.684211,3180.701754,2535.964912,2535.964912,2535.964912,2535.964912,Pipilo maculatus,XC
540269,45.5649,-122.6984,643.8095238,10,0.015532544,59.68253968,35.87301587,53.96825397,1,10,7027.631579,4040.350877,7435.964912,3911.403509,3567.54386,3438.596491,1160.526316,3030.263158,Pipilo maculatus,XC
540269,45.5649,-122.6984,712.0634921,11,0.015448061,60.95238095,38.0952381,55.32467532,2,5.5,7029.585327,3923.125997,7350,3653.508772,3739.473684,3524.561404,1547.368421,3149.441786,Pipilo maculatus,XC
540271,45.5649,-122.6984,557.7777778,8,0.014342629,93.96825397,37.77777778,53.65079365,1,8,7161.951754,4034.97807,7307.017544,3782.45614,3567.54386,3567.54386,2922.807018,3169.95614,Pipilo maculatus,XC
540271,45.5649,-122.6984,503.8095238,8,0.015879017,55.23809524,39.36507937,47.34126984,1,8,6764.364035,3653.508772,7264.035088,3481.578947,3825.438596,3782.45614,1633.333333,3153.837719,Pipilo maculatus,XC
540285,45.5649,-122.6984,790.7936508,13,0.016439181,52.6984127,34.28571429,42.68620269,1,13,5452.159244,3590.688259,5673.684211,3352.631579,2364.035088,2278.070175,1074.561404,1904.453441,Pipilo maculatus,XC
540285,45.5649,-122.6984,729.8412698,1,0.001370161,729.8412698,729.8412698,729.8412698,1,1,5716.666667,3180.701754,5716.666667,3180.701754,2578.947368,2578.947368,2578.947368,2578.947368,Pipilo maculatus,XC
541378,35.6886,-105.948,1160.31746,8,0.006894665,133.968254,20,52.22222222,2,4,4711.951754,3148.464912,5587.719298,2192.105263,3438.596491,2106.140351,1289.473684,1606.469298,Pipilo maculatus,XC
547332,47.7006,-122.3108,933.6507937,1,0.001071064,933.6507937,933.6507937,933.6507937,1,1,6619.298246,2235.087719,6619.298246,2235.087719,4427.192982,4427.192982,4427.192982,4427.192982,Pipilo maculatus,XC
547332,47.7006,-122.3108,973.015873,17,0.017471452,113.968254,23.80952381,47.97385621,3,5.666666667,6093.395253,3251.496388,6533.333333,2278.070175,4298.245614,4040.350877,429.8245614,2884.881321,Pipilo maculatus,XC
549222,33.6403,-117.5888,914.6031746,3,0.003280111,734.9206349,56.82539683,284.973545,2,1.5,6060.526316,4742.397661,6705.263158,3223.684211,3524.561404,1805.263158,988.5964912,1361.111111,Pipilo maculatus,XC
549222,33.6403,-117.5888,1337.777778,3,0.002242525,896.1904762,105.0793651,414.0740741,3,1,5673.684211,3796.783626,6963.157895,2750.877193,4255.263158,2450,1590.350877,1919.883041,Pipilo maculatus,XC
549604,47.9599,-122.2218,602.8571429,8,0.013270142,67.93650794,46.98412698,57.14285714,2,4,5926.20614,3900.657895,7307.017544,2793.859649,4556.140351,2707.894737,1547.368421,2068.530702,Pipilo maculatus,XC
549604,47.9599,-122.2218,771.7460317,10,0.012957631,70.47619048,35.87301587,56.47619048,2,5,5854.210526,3907.105263,7135.087719,2793.859649,4384.210526,2664.912281,1719.298246,1990.087719,Pipilo maculatus,XC
551408,40.0765,-104.563,929.5238095,9,0.009682377,93.01587302,66.98412698,77.81305115,1,9,5759.649123,2908.479532,5974.561404,2364.035088,3653.508772,3524.561404,1762.280702,2894.152047,Pipilo maculatus,XC
551408,40.0765,-104.563,873.3333333,8,0.009160305,138.7301587,40.95238095,80.03968254,1,8,5657.565789,2826.096491,6017.54386,2063.157895,3997.368421,3782.45614,2364.035088,2874.451754,Pipilo maculatus,XC
552983,37.636,-122.4743,619.047619,15,0.024230769,72.38095238,17.46031746,25.29100529,3,5,7023.333333,3541.754386,7264.035088,2965.789474,4341.22807,3739.473684,2450,3524.561404,Pipilo maculatus,XC
552983,37.636,-122.4743,576.5079365,14,0.024284141,71.42857143,19.68253968,30.430839,2,7,7113.596491,3549.122807,7307.017544,3008.77193,4341.22807,3911.403509,2492.982456,3607.45614,Pipilo maculatus,XC
553315,35.0913,-113.8886,1169.206349,15,0.012829215,55.23809524,3.492063492,25.7989418,2,7.5,6825.614035,4593.391813,8166.666667,3137.719298,5071.929825,3008.77193,558.7719298,2275.204678,Pipilo maculatus,XC
553315,35.0913,-113.8886,1158.412698,16,0.013812003,70.79365079,5.079365079,33.33333333,3,5.333333333,7156.578947,3943.640351,8338.596491,1934.210526,6447.368421,6275.438596,386.8421053,3255.921053,Pipilo maculatus,XC
557135,47.6747,-122.2536,944.1269841,7,0.007414257,148.2539683,89.20634921,106.3492063,1,7,5882.45614,2732.45614,6017.54386,2707.894737,3352.631579,3352.631579,2793.859649,3192.982456,Pipilo maculatus,XC
557135,47.6747,-122.2536,857.7777778,7,0.008160622,102.5396825,91.74603175,95.55555556,1,7,6085.087719,2750.877193,7564.912281,2707.894737,4900,4900,2922.807018,3377.192982,Pipilo maculatus,XC
557140,47.6672,-122.2995,902.5396825,8,0.008863876,111.7460317,82.22222222,92.38095238,1,8,13614.69298,2895.942982,18869.29825,2750.877193,16161.40351,16032.45614,4126.315789,10761.73246,Pipilo maculatus,XC
557140,47.6672,-122.2995,962.2222222,8,0.008314088,176.8253968,74.92063492,93.41269841,1,8,16473.02632,2917.434211,18654.38596,2793.859649,15903.50877,15903.50877,11132.45614,13598.57456,Pipilo maculatus,XC
558925,35.0913,-113.8886,1015.873016,6,0.00590625,489.2063492,69.84126984,142.3809524,2,3,5487.426901,2557.45614,7435.964912,2235.087719,5243.859649,3524.561404,2750.877193,2972.953216,Pipilo maculatus,XC
558925,35.0913,-113.8886,1009.52381,6,0.005943396,487.9365079,61.58730159,136.2433862,2,3,5294.005848,2851.169591,7779.824561,2450,5372.807018,3180.701754,2235.087719,2485.818713,Pipilo maculatus,XC
559029,35.4244,-120.7463,780.6349206,22,0.028182188,148.5714286,15.23809524,26.95526696,3,7.333333333,6646.650718,5447.049442,7264.035088,3051.754386,4255.263158,2922.807018,730.7017544,1242.583732,Pipilo maculatus,XC
559029,35.4244,-120.7463,744.4444444,13,0.017462687,118.7301587,16.82539683,32.55189255,3,4.333333333,6887.112011,5531.511471,7221.052632,3094.736842,4169.298246,2922.807018,601.754386,1398.582996,Pipilo maculatus,XC
561345,35.253,-120.876,747.3015873,1,0.001338148,747.3015873,747.3015873,747.3015873,1,1,5759.649123,2321.052632,5759.649123,2321.052632,3481.578947,3481.578947,3481.578947,3481.578947,Pipilo maculatus,XC
561345,35.253,-120.876,734.9206349,1,0.001360691,734.9206349,734.9206349,734.9206349,1,1,5845.614035,2364.035088,5845.614035,2364.035088,3524.561404,3524.561404,3524.561404,3524.561404,Pipilo maculatus,XC
561447,35.253,-120.876,679.047619,1,0.001472651,679.047619,679.047619,679.047619,1,1,6533.333333,4083.333333,6533.333333,4083.333333,2492.982456,2492.982456,2492.982456,2492.982456,Pipilo maculatus,XC
561447,35.253,-120.876,636.5079365,1,0.001571072,636.5079365,636.5079365,636.5079365,1,1,6619.298246,3696.491228,6619.298246,3696.491228,2965.789474,2965.789474,2965.789474,2965.789474,Pipilo maculatus,XC
561860,37.4398,-118.5658,750.4761905,16,0.021319797,41.58730159,25.07936508,33.86904762,1,16,4926.864035,3400.986842,5157.894737,3180.701754,2020.175439,1719.298246,1375.438596,1568.859649,Pipilo maculatus,XC
561860,37.4398,-118.5658,785.7142857,16,0.020363636,44.12698413,28.88888889,36.96428571,1,16,5727.412281,3261.29386,7521.929825,3094.736842,4470.175439,4470.175439,1719.298246,2509.100877,Pipilo maculatus,XC
562172,38.4725,-121.5624,958.7301587,2,0.002086093,696.8253968,112.0634921,404.4444444,2,1,4942.982456,1977.192982,6705.263158,1977.192982,4771.052632,4771.052632,1246.491228,3008.77193,Pipilo maculatus,XC
562723,35.2663,-120.6867,590.1587302,2,0.003388919,527.9365079,54.6031746,291.2698413,2,1,4663.596491,3825.438596,5329.824561,3438.596491,1934.210526,1160.526316,601.754386,881.1403509,Pipilo maculatus,XC
562723,35.2663,-120.6867,657.4603175,2,0.003042009,592.3809524,49.52380952,320.952381,2,1,4685.087719,3782.45614,5286.842105,3438.596491,1891.22807,1203.508772,687.7192982,945.6140351,Pipilo maculatus,XC
563608,35.4244,-120.7463,573.015873,2,0.003490305,382.5396825,183.4920635,283.015873,2,1,4663.596491,2729.385965,5845.614035,2707.894737,3180.701754,3137.719298,816.6666667,1977.192982,Pipilo maculatus,XC
563608,35.4244,-120.7463,488.8888889,2,0.004090909,283.8095238,196.8253968,240.3174603,2,1,4577.631579,3266.666667,5673.684211,2793.859649,2922.807018,1977.192982,730.7017544,1353.947368,Pipilo maculatus,XC
563944,45.7177,-123.935,1079.047619,32,0.029655781,148.5714286,12.38095238,20.34722222,2,16,6392.297149,5074.616228,6662.280702,2407.017544,4298.245614,3051.754386,1117.54386,1360.663377,Pipilo maculatus,XC
563944,45.7177,-123.935,1076.190476,32,0.029734513,146.984127,12.38095238,20.05952381,2,16,6443.338816,5018.201754,6748.245614,2621.929825,4169.298246,3008.77193,1031.578947,1468.119518,Pipilo maculatus,XC
566210,33.922,-111.4148,1341.587302,8,0.005963086,369.8412698,79.04761905,121.031746,2,4,6425.877193,2938.925439,7564.912281,2407.017544,5200.877193,3911.403509,2750.877193,3529.934211,Pipilo maculatus,XC
566210,33.922,-111.4148,1309.84127,9,0.006871062,273.3333333,60,99.92945326,3,3,6065.302144,3261.890838,7435.964912,2492.982456,4985.964912,3610.526316,2106.140351,2846.393762,Pipilo maculatus,XC
567452,34.4645,-112.4407,1211.746032,16,0.013204087,131.1111111,19.04761905,48.27380952,2,8,6979.276316,2820.723684,8424.561404,2450,6017.54386,5544.736842,2063.157895,4201.535088,Pipilo maculatus,XC
567452,34.4645,-112.4407,1263.174603,17,0.013458155,139.047619,16.19047619,44.20168067,2,8.5,6553.560372,2796.388029,8338.596491,2450,5931.578947,5501.754386,1977.192982,3800.154799,Pipilo maculatus,XC
567456,33.9212,-111.4143,875.2380952,9,0.010282916,97.77777778,38.73015873,58.2010582,2,4.5,6571.539961,2903.703704,7006.140351,2535.964912,4513.157895,4470.175439,2750.877193,3710.818713,Pipilo maculatus,XC
567456,33.9212,-111.4143,806.3492063,8,0.00992126,98.41269841,38.73015873,57.46031746,2,4,6560.197368,3175.328947,6963.157895,2793.859649,4212.280702,3696.491228,2750.877193,3427.850877,Pipilo maculatus,XC
568560,31.928,-109.263,1192.698413,9,0.007545914,103.4920635,30.79365079,79.54144621,3,3,5950.682261,3806.335283,7092.105263,3309.649123,3825.438596,3524.561404,773.6842105,2187.329435,Pipilo maculatus,XC
568560,31.928,-109.263,945.7142857,7,0.007401813,42.22222222,35.55555556,37.50566893,1,7,5194.736842,3371.052632,5286.842105,3309.649123,2020.175439,1934.210526,1762.280702,1866.666667,Pipilo maculatus,XC
568791,49.0978,-122.6797,1003.809524,1,0.000996205,1003.809524,1003.809524,1003.809524,1,1,7049.122807,3223.684211,7049.122807,3223.684211,3868.421053,3868.421053,3868.421053,3868.421053,Pipilo maculatus,XC
570374,39.629,-122.757,783.8095238,13,0.016585662,111.4285714,25.71428571,43.83394383,2,6.5,6096.896086,3428.677463,6490.350877,3008.77193,3524.561404,3266.666667,1762.280702,2711.20108,Pipilo maculatus,XC
570374,39.629,-122.757,1014.920635,13,0.012808883,146.6666667,42.22222222,56.75213675,3,4.333333333,6404.385965,2413.630229,6920.175439,2149.122807,4814.035088,4599.122807,1977.192982,4033.738192,Pipilo maculatus,XC
570401,49.3075,-123.0011,718.4126984,3,0.004175873,228.2539683,181.2698413,199.5767196,1,3,4026.023392,3223.684211,4040.350877,3223.684211,859.6491228,859.6491228,816.6666667,845.3216374,Pipilo maculatus,XC
570401,49.3075,-123.0011,766.984127,3,0.003911424,243.1746032,196.1904762,224.8677249,1,3,3997.368421,3123.391813,3997.368421,3094.736842,945.6140351,945.6140351,859.6491228,916.9590643,Pipilo maculatus,XC
570662,37.3307,-117.6988,1024.761905,14,0.01366171,200.952381,23.17460317,50.99773243,3,4.666666667,4375,3392.54386,4599.122807,2492.982456,2149.122807,1203.508772,472.8070175,1025.438596,Pipilo maculatus,XC
570662,37.3307,-117.6988,978.7301587,13,0.013282517,212.0634921,27.93650794,52.52747253,3,4.333333333,4397.435897,3223.684211,4599.122807,2535.964912,2106.140351,1418.421053,730.7017544,1216.734143,Pipilo maculatus,XC
571873,31.9045,-109.1561,1260.952381,11,0.008723565,558.0952381,16.50793651,91.63059163,5,2.2,5255.582137,4036.443381,7307.017544,3481.578947,3868.421053,2106.140351,257.8947368,1262.121212,Pipilo maculatus,XC
571873,31.9045,-109.1561,1233.968254,9,0.007293543,281.2698413,32.6984127,93.2627866,5,1.8,5439.668616,4255.263158,7478.947368,3395.614035,4126.315789,2063.157895,687.7192982,1227.387914,Pipilo maculatus,XC
572754,36.9757,-122.066,803.4920635,1,0.001244567,803.4920635,803.4920635,803.4920635,1,1,6017.54386,3395.614035,6017.54386,3395.614035,2664.912281,2664.912281,2664.912281,2664.912281,Pipilo maculatus,XC
572754,36.9757,-122.066,773.6507937,1,0.001292573,773.6507937,773.6507937,773.6507937,1,1,6017.54386,3309.649123,6017.54386,3309.649123,2750.877193,2750.877193,2750.877193,2750.877193,Pipilo maculatus,XC
572777,38.6821,-114.183,1086.984127,4,0.003679907,477.1428571,104.1269841,212.5396825,3,1.333333333,5587.719298,3717.982456,6146.491228,2321.052632,3868.421053,3051.754386,644.7368421,1912.719298,Pipilo maculatus,XC
572777,38.6821,-114.183,1035.238095,4,0.003863845,425.7142857,99.68253968,194.2063492,3,1.333333333,5566.22807,3857.675439,6146.491228,2750.877193,3438.596491,2578.947368,644.7368421,1751.535088,Pipilo maculatus,XC
572781,38.6821,-114.183,1638.412698,17,0.010375896,276.5079365,17.77777778,52.88515406,7,2.428571429,5575.077399,3648.452012,9971.929825,1547.368421,8467.54386,4341.22807,257.8947368,1969.607843,Pipilo maculatus,XC
572781,38.6821,-114.183,1420.952381,18,0.01266756,228.8888889,4.444444444,39.55908289,4,4.5,5671.296296,3722.758285,9757.017544,1934.210526,7865.789474,3911.403509,859.6491228,1991.520468,Pipilo maculatus,XC
572851,39.3025,-119.833,640.3174603,15,0.02342588,187.9365079,15.87301587,31.5978836,2,7.5,5484.561404,3785.321637,5673.684211,2235.087719,3481.578947,3051.754386,1117.54386,1742.222222,Pipilo maculatus,XC
572851,39.3025,-119.833,598.7301587,13,0.021712619,187.9365079,18.41269841,36.19047619,2,6.5,5577.80027,3729.554656,6017.54386,2149.122807,3911.403509,2063.157895,1633.333333,1891.22807,Pipilo maculatus,XC
573276,39.3025,-119.833,792.6984127,17,0.021445735,74.6031746,33.33333333,37.945845,2,8.5,6409.442724,3706.604747,6619.298246,2578.947368,4083.333333,3051.754386,1762.280702,2745.820433,Pipilo maculatus,XC
573276,39.3025,-119.833,824.1269841,16,0.019414484,152.3809524,29.20634921,42.12301587,2,8,6380.208333,3382.182018,6576.315789,2235.087719,4384.210526,3911.403509,2364.035088,3041.008772,Pipilo maculatus,XC
574095,37.7223,-118.6101,789.8412698,1,0.001266077,789.8412698,789.8412698,789.8412698,1,1,6533.333333,3180.701754,6533.333333,3180.701754,3395.614035,3395.614035,3395.614035,3395.614035,Pipilo maculatus,XC
574095,37.7223,-118.6101,924.1269841,1,0.001082102,924.1269841,924.1269841,924.1269841,1,1,6490.350877,2450,6490.350877,2450,4083.333333,4083.333333,4083.333333,4083.333333,Pipilo maculatus,XC
574096,37.7223,-118.6101,876.8253968,3,0.003421434,403.4920635,129.8412698,222.8571429,2,1.5,5745.321637,3424.269006,6705.263158,3051.754386,3696.491228,2621.929825,2192.105263,2364.035088,Pipilo maculatus,XC
574096,37.7223,-118.6101,1013.015873,3,0.002961454,530.4761905,146.3492063,275.1322751,2,1.5,5773.976608,3596.19883,6705.263158,3266.666667,3481.578947,2535.964912,1934.210526,2220.760234,Pipilo maculatus,XC
575461,32.1913,-110.7302,1595.238095,13,0.008149254,306.3492063,39.68253968,66.88644689,2,6.5,8150.134953,3633.670715,8596.491228,2364.035088,6275.438596,4900,2020.175439,4559.446694,Pipilo maculatus,XC
575461,32.1913,-110.7302,1615.238095,14,0.008667453,265.3968254,35.87301587,57.98185941,2,7,8178.947368,3810.087719,8553.508772,3696.491228,4900,4857.017544,687.7192982,4411.842105,Pipilo maculatus,XC
577096,17.1713,-96.7613,1237.142857,6,0.004849885,478.7301587,86.03174603,162.962963,2,3,5874.269006,3109.064327,7951.754386,2492.982456,5501.754386,3094.736842,2492.982456,2808.187135,Pipilo maculatus,XC
577096,17.1713,-96.7613,1335.873016,15,0.011228612,90.47619048,53.01587302,63.23809524,2,7.5,7983.274854,4957.309942,9026.315789,2707.894737,6361.403509,3352.631579,2063.157895,3068.947368,Pipilo maculatus,XC
577589,17.1713,-96.7613,1390.47619,10,0.007191781,140.952381,61.58730159,106.6349206,3,3.333333333,7100.701754,3859.824561,9542.105263,2492.982456,7092.105263,4900,1848.245614,3283.859649,Pipilo maculatus,XC
577589,17.1713,-96.7613,1252.698413,9,0.007184491,154.6031746,66.03174603,109.9470899,3,3,6671.832359,3987.816764,9585.087719,2664.912281,6963.157895,4728.070175,1160.526316,2726.998051,Pipilo maculatus,XC
577590,17.1713,-96.7613,1060.634921,10,0.009428315,124.4444444,62.85714286,78.6031746,2,5,5338.421053,3060.350877,5630.701754,2321.052632,3352.631579,2578.947368,2020.175439,2321.052632,Pipilo maculatus,XC
577590,17.1713,-96.7613,1033.650794,7,0.006772113,156.8253968,70.79365079,98.36734694,2,3.5,6140.350877,3266.666667,7221.052632,2621.929825,4642.105263,3825.438596,1418.421053,2916.666667,Pipilo maculatus,XC
577591,17.1713,-96.7613,1121.269841,4,0.003567384,436.1904762,156.5079365,232.1428571,2,2,6017.54386,3438.596491,7994.736842,2621.929825,5415.789474,2793.859649,2535.964912,2621.929825,Pipilo maculatus,XC
577591,17.1713,-96.7613,1151.746032,11,0.009550717,140.952381,29.20634921,61.73160173,3,3.666666667,6048.803828,4817.942584,6490.350877,3481.578947,3051.754386,1891.22807,429.8245614,1273.8437,Pipilo maculatus,XC
577592,17.1713,-96.7613,1312.698413,12,0.009141475,125.0793651,57.46031746,76.03174603,2,6,4824.780702,3062.5,5759.649123,2492.982456,3309.649123,2235.087719,1504.385965,1805.263158,Pipilo maculatus,XC
577592,17.1713,-96.7613,1233.650794,11,0.008916624,121.5873016,60,77.4025974,2,5.5,5501.754386,2934.529506,7350,2407.017544,4985.964912,3911.403509,1762.280702,2610.207337,Pipilo maculatus,XC
577593,17.1713,-96.7613,1271.111111,8,0.006293706,148.2539683,88.57142857,116.8650794,2,4,6957.785088,3186.074561,9757.017544,2621.929825,7178.070175,6189.473684,1848.245614,3814.692982,Pipilo maculatus,XC
577593,17.1713,-96.7613,1257.142857,9,0.007159091,97.14285714,68.25396825,84.51499118,2,4.5,6208.576998,3987.816764,7951.754386,2750.877193,5243.859649,3309.649123,1461.403509,2263.74269,Pipilo maculatus,XC
577594,17.1713,-96.7613,878.4126984,7,0.007968919,79.36507937,64.76190476,74.6031746,2,3.5,6650,3168.421053,7478.947368,2192.105263,5329.824561,3997.368421,1719.298246,3524.561404,Pipilo maculatus,XC
577594,17.1713,-96.7613,941.5873016,8,0.008496291,79.04761905,62.85714286,73.37301587,2,4,6452.741228,3218.311404,7521.929825,2063.157895,5501.754386,3954.385965,1891.22807,3277.412281,Pipilo maculatus,XC
577595,17.1713,-96.7613,974.9206349,8,0.008205796,84.12698413,30.47619048,69.52380952,4,2,6189.473684,3400.986842,7521.929825,2106.140351,5458.77193,4040.350877,1676.315789,2831.469298,Pipilo maculatus,XC
577595,17.1713,-96.7613,978.0952381,8,0.008179163,74.6031746,52.06349206,69.20634921,2,4,6291.557018,3175.328947,7435.964912,2063.157895,5415.789474,3997.368421,1805.263158,3159.210526,Pipilo maculatus,XC
577596,17.1713,-96.7613,1050.47619,4,0.003807797,393.968254,125.0793651,200.1587302,3,1.333333333,5243.859649,3169.95614,6705.263158,1504.385965,5243.859649,2535.964912,1203.508772,2116.885965,Pipilo maculatus,XC
577597,17.1713,-96.7613,967.3015873,7,0.007236626,449.8412698,33.65079365,98.7755102,3,2.333333333,4844.736842,3027.192982,7350,2407.017544,4985.964912,3051.754386,816.6666667,1860.526316,Pipilo maculatus,XC
577597,17.1713,-96.7613,974.2857143,4,0.004105572,456.1904762,86.66666667,180,2,2,6071.27193,3180.701754,7392.982456,2364.035088,5071.929825,3352.631579,1891.22807,2933.552632,Pipilo maculatus,XC
577598,17.1713,-96.7613,1285.079365,11,0.008559783,92.6984127,23.49206349,57.95093795,2,5.5,6119.138756,3680.861244,7736.842105,2450,5329.824561,3481.578947,2063.157895,2481.259968,Pipilo maculatus,XC
577598,17.1713,-96.7613,1282.539683,11,0.008576733,93.65079365,15.87301587,54.31457431,2,5.5,5927.671451,3884.051037,6748.245614,2621.929825,4169.298246,2707.894737,1375.438596,2086.602871,Pipilo maculatus,XC
577599,17.1713,-96.7613,1213.333333,6,0.004945055,451.7460317,72.6984127,149.9470899,3,2,6511.842105,3280.994152,10616.66667,1848.245614,8811.403509,6447.368421,2450,3273.830409,Pipilo maculatus,XC
577599,17.1713,-96.7613,1193.650794,8,0.006702128,326.031746,21.58730159,109.3650794,5,1.6,6904.057018,4217.653509,10573.68421,2192.105263,8424.561404,5673.684211,902.6315789,2729.385965,Pipilo maculatus,XC
578536,33.2873,-110.7943,806.031746,9,0.011165813,95.87301587,20.95238095,41.83421517,3,3,6686.159844,5024.17154,7264.035088,2664.912281,4642.105263,2750.877193,945.6140351,1704.97076,Pipilo maculatus,XC
578536,33.2873,-110.7943,691.4285714,7,0.010123967,110.1587302,20.95238095,51.97278912,3,2.333333333,6410.526316,4826.315789,6963.157895,2707.894737,4298.245614,2578.947368,1031.578947,1627.192982,Pipilo maculatus,XC
580366,38.527,-121.799,707.9365079,22,0.031076233,98.0952381,12.6984127,21.99134199,2,11,7541.467305,5839.752791,7736.842105,2965.789474,4814.035088,4642.105263,644.7368421,1744.69697,Pipilo maculatus,XC
580366,38.527,-121.799,680.6349206,20,0.029384328,126.3492063,8.888888889,24.55555556,3,6.666666667,7440.263158,5686.578947,7693.859649,2922.807018,4814.035088,4814.035088,859.6491228,1796.666667,Pipilo maculatus,XC
581858,17.1893,-96.7557,1220.634921,13,0.010650195,128.8888889,32.6984127,58.85225885,2,6.5,6612.68556,4618.960864,7178.070175,3051.754386,4169.298246,2621.929825,1461.403509,2036.707152,Pipilo maculatus,XC
581858,17.1893,-96.7557,1228.253968,13,0.01058413,132.6984127,31.11111111,63.22344322,2,6.5,6668.893387,4503.238866,7307.017544,2879.824561,4470.175439,2750.877193,1590.350877,2208.636977,Pipilo maculatus,XC
582216,17.1713,-96.7613,893.968254,16,0.017897727,101.9047619,24.44444444,35.1984127,2,8,6428.563596,4577.631579,6834.210526,2578.947368,4298.245614,2793.859649,429.8245614,1893.914474,Pipilo maculatus,XC
582216,17.1713,-96.7613,981.9047619,12,0.012221145,122.5396825,43.80952381,60.29100529,2,6,5752.48538,3169.95614,7135.087719,2106.140351,5071.929825,3567.54386,2149.122807,2625.511696,Pipilo maculatus,XC
582218,17.1713,-96.7613,1060.31746,11,0.010374251,132.6984127,25.71428571,55.9018759,4,2.75,6834.210526,5236.044657,7607.894737,3395.614035,4255.263158,2707.894737,988.5964912,1641.148325,Pipilo maculatus,XC
582218,17.1713,-96.7613,1060.31746,11,0.010374251,132.3809524,25.3968254,55.44011544,5,2.2,6810.76555,5263.397129,7564.912281,3438.596491,4169.298246,2621.929825,902.6315789,1590.350877,Pipilo maculatus,XC
582673,38.5134,-121.6148,734.6031746,1,0.001361279,734.6031746,734.6031746,734.6031746,1,1,6662.280702,1848.245614,6662.280702,1848.245614,4857.017544,4857.017544,4857.017544,4857.017544,Pipilo maculatus,XC
582673,38.5134,-121.6148,725.3968254,1,0.001378556,725.3968254,725.3968254,725.3968254,1,1,6318.421053,1848.245614,6318.421053,1848.245614,4513.157895,4513.157895,4513.157895,4513.157895,Pipilo maculatus,XC
582677,38.5134,-121.6148,754.6031746,13,0.017227598,40.31746032,33.01587302,35.26251526,1,13,5772.874494,3346.018893,6877.192982,3223.684211,3696.491228,3610.526316,2149.122807,2469.838057,Pipilo maculatus,XC
582677,38.5134,-121.6148,753.6507937,13,0.017249368,41.26984127,31.11111111,33.47985348,1,13,5574.493927,3441.902834,6189.473684,3352.631579,2879.824561,2793.859649,1977.192982,2175.573549,Pipilo maculatus,XC
582690,38.527,-121.799,1007.936508,2,0.001984252,598.0952381,405.0793651,501.5873016,2,1,5695.175439,2600.438596,5759.649123,2492.982456,3309.649123,3309.649123,2965.789474,3137.719298,Pipilo maculatus,XC
582690,38.527,-121.799,949.2063492,3,0.003160535,489.8412698,151.4285714,291.7460317,3,1,5014.619883,3782.45614,6017.54386,2707.894737,3352.631579,1547.368421,816.6666667,1275.146199,Pipilo maculatus,XC
583340,17.2,-96.755,1100,3,0.002727273,632.6984127,130.1587302,298.5185185,2,1.5,5530.409357,3037.426901,6017.54386,2492.982456,3567.54386,2879.824561,1934.210526,2535.964912,Pipilo maculatus,XC
583340,17.2,-96.755,1108.571429,8,0.007216495,98.73015873,53.96825397,81.38888889,2,4,6264.692982,3352.631579,6963.157895,2364.035088,4642.105263,3524.561404,2278.070175,2955.04386,Pipilo maculatus,XC
